"simulação","valor_final","retorno_percentual","drawdown_percentual"
1290,11338.4049259295,13.384049259295,23.972244173579
1291,13279.555181899,32.7955518189903,12.3976956311403
1292,15270.8019156579,52.7080191565794,17.9896197523566
1293,17356.4702311309,73.5647023113089,18.8691835714589
1294,22224.3110024804,122.243110024804,12.7137339764961
1295,12608.1057546796,26.0810575467958,23.7449241386708
1296,12041.8449484737,20.4184494847371,17.3442924104813
1297,15073.3937328932,50.7339373289325,18.9545323645922
1298,10940.0475050299,9.40047505029922,22.7455572962766
1299,15081.1886405502,50.8118864055022,17.9734638112505
1300,11573.8269446654,15.7382694466543,26.5151833771773
1301,10315.1742000941,3.15174200094053,19.5595420083666
1302,10970.2966225779,9.70296622577853,26.965046186845
1303,11931.1223099058,19.3112230990584,20.149185930432
1304,8215.93421562115,-17.8406578437885,39.0224844277103
1305,15696.3783014267,56.9637830142668,16.2389296977216
1306,6501.87970999786,-34.9812029000214,45.2147160771015
1307,15386.8504266674,53.8685042666745,16.8696574694395
1308,15940.2205497418,59.4022054974176,17.8195124468396
1309,14905.6571949948,49.0565719499483,22.1431342566412
1310,13247.4828846948,32.4748288469483,22.7014849535244
1311,9137.87775254173,-8.62122247458267,26.9876689337706
1312,12518.8836908823,25.1888369088229,13.5291427570803
1313,7785.51471217828,-22.1448528782172,34.8480342178618
1314,10477.5027803876,4.77502780387624,24.6917033339172
1315,14451.8956424607,44.5189564246069,25.3850049633404
1316,8513.41944901771,-14.8658055098229,41.1113300596437
1317,11465.3886274299,14.6538862742993,21.9018814370914
1318,21683.4194024894,116.834194024894,15.2445497867141
1319,13148.7633784118,31.4876337841184,27.2237234717422
1320,17243.902289332,72.43902289332,13.8171492766514
1321,15154.699375992,51.5469937599199,25.6988770373747
1322,5677.03599066317,-43.2296400933683,44.8822651846322
1323,10340.1037268461,3.40103726846133,30.338008442666
1324,15068.0370108055,50.6803701080555,17.1330455806279
1325,8519.92431792804,-14.8007568207196,35.0838261044057
1326,13687.6447104255,36.8764471042555,20.567077723981
1327,13856.2285233824,38.5622852338237,18.8398086166262
1328,10112.9407475936,1.12940747593566,30.6711874381519
1329,16163.624806788,61.6362480678803,21.7324358512434
1330,11116.3943811986,11.163943811986,11.4557805411008
1331,12701.2432401886,27.0124324018863,28.1758953409354
1332,17839.8082014908,78.3980820149077,16.0096033130562
1333,15154.7866374745,51.547866374745,11.9366804587263
1334,13638.1032223131,36.3810322231309,20.4028907194187
1335,5955.72268740034,-40.4427731259966,48.4058798043166
1336,9944.262216043,-0.557377839569939,21.109302719572
1337,10792.2402217086,7.92240221708622,19.0693862720362
1338,8308.62003528848,-16.9137996471152,40.7635706301149
1339,9900.48796851331,-0.995120314866904,33.8532786671881
1340,15207.9852945706,52.0798529457065,22.9893883839177
1341,9398.86528611375,-6.01134713886251,25.2806125876113
1342,10354.2217980114,3.54221798011383,32.7445847447434
1343,8528.44200787861,-14.7155799212139,26.9938956380834
1344,15400.0982291651,54.0009822916512,18.6125771519031
1345,10700.4066059631,7.00406605963115,18.6157893807241
1346,13578.6737952523,35.7867379525231,21.0351276853467
1347,11387.7100582198,13.8771005821982,29.212267557138
1348,16148.1132474373,61.481132474373,24.5081804309656
1349,8975.79364267695,-10.2420635732305,35.2519350367277
1350,9737.59546908627,-2.62404530913726,27.639937210355
1351,10319.8612200192,3.19861220019244,20.5348987672174
1352,9502.1095147003,-4.97890485299695,23.0693880219278
1353,12219.0143841209,22.1901438412093,20.1769679915821
1354,9734.68004349682,-2.65319956503179,39.483832955707
1355,10015.27856739,0.152785673900113,21.9369327316599
1356,11081.0027493557,10.8100274935568,20.9072314164729
1357,10944.4461698702,9.44446169870226,15.5732813679963
1358,12404.5969013513,24.0459690135135,20.0044290121661
1359,11424.1104623336,14.2411046233361,18.3994857741968
1360,15615.0808734579,56.150808734579,24.1632426245582
1361,9953.40047856903,-0.465995214309656,23.0065549758296
1362,12834.9698894007,28.3496988940075,19.4009869422869
1363,12664.1408652695,26.6414086526949,17.5018907888233
1364,8002.19764527522,-19.9780235472478,38.0370749210951
1365,18407.6393846027,84.076393846027,12.7104756659369
1366,13950.7950694791,39.5079506947915,19.4774022270088
1367,15972.1405056924,59.7214050569238,12.116907735087
1368,9948.92294307567,-0.510770569243246,15.7775684811261
1369,6993.78197637528,-30.0621802362472,41.955713573447
1370,10091.4071495228,0.914071495228419,22.2012349060592
1371,11754.1817554837,17.5418175548367,21.471312846605
1372,10257.1133279479,2.57113327947869,18.0506660403896
1373,9238.35828858529,-7.61641711414713,20.3562492094839
1374,14964.14031612,49.6414031611996,14.987694496826
1375,14701.9396685583,47.019396685583,10.9311232264326
1376,8385.1099034513,-16.148900965487,35.939247600222
1377,15959.0004938138,59.5900049381378,19.7029646382522
1378,14905.5360872912,49.0553608729125,20.1141463329737
1379,9694.6643757877,-3.05335624212305,29.2836114629446
1380,9098.96960051114,-9.0103039948886,32.8990518251015
1381,8901.26663403897,-10.9873336596103,27.7180821684586
1382,14279.871327721,42.7987132772097,12.412208328921
1383,16318.4337422894,63.1843374228945,16.4543436608845
1384,10117.427206976,1.17427206976044,23.0139809508677
1385,12510.5647290033,25.1056472900329,14.4492270872837
1386,9666.77930871103,-3.33220691288965,29.0884777244405
1387,18027.5862207164,80.2758622071641,14.6139519968524
1388,14235.038259361,42.3503825936096,17.8210193494205
1389,9398.02320689391,-6.01976793106085,27.9849763170943
1390,11589.0526450593,15.8905264505935,21.491188322701
1391,7006.77262994993,-29.9322737005007,39.034130752988
1392,8859.42687659968,-11.4057312340032,28.4328520182253
1393,16476.1649965212,64.7616499652121,22.9656820378158
1394,10050.3033308571,0.503033308571399,19.2309500939122
1395,10131.3412998859,1.3134129988589,23.9338613017605
1396,14352.2928097078,43.5229280970782,18.4684199999239
1397,13936.7265405323,39.3672654053235,14.91568950836
1398,7169.04239259962,-28.3095760740038,43.3211402458661
1399,13504.7917784454,35.0479177844544,28.8961568054435
1400,10555.5502245843,5.55550224584325,31.6339962986509
1401,5658.70296377765,-43.4129703622234,45.2566315812828
1402,6222.39541764356,-37.7760458235644,42.4714358393061
1403,9912.56740864113,-0.874325913588725,38.4215079094586
1404,23348.6874326874,133.486874326874,14.7427976392929
1405,11649.8453874394,16.4984538743937,14.1397509226231
1406,6706.38977869462,-32.9361022130538,43.4011098276537
1407,11069.8735608416,10.6987356084161,15.762466532576
1408,8963.92839110207,-10.3607160889793,31.3716638386183
1409,6895.49954609298,-31.0450045390702,46.5426382310962
1410,7878.10977822444,-21.2189022177557,30.4759213037991
1411,6332.24751294004,-36.6775248705996,37.1230668344732
1412,6905.11550649774,-30.9488449350226,48.8539988771785
1413,8923.15223222893,-10.7684776777107,28.259583100902
1414,14386.4093593664,43.8640935936636,11.7359872909912
1415,14043.5919978665,40.435919978665,17.7510836517298
1416,10004.7027299825,0.0470272998249754,23.8520457211607
1417,8418.56169437185,-15.8143830562815,27.2116018062785
1418,11550.0365263429,15.5003652634295,20.7399203635244
1419,8367.41602518213,-16.3258397481787,23.1412617786565
1420,13469.6618549382,34.6966185493816,17.3375666751027
1421,6950.66797173145,-30.4933202826855,34.1000040696259
1422,11117.1237321557,11.1712373215566,23.4360305397934
1423,9595.59616163421,-4.0440383836579,22.5570591687632
1424,9384.07943645877,-6.15920563541231,26.57804217616
1425,12351.2522489861,23.512522489861,20.631093894908
1426,14477.6037637923,44.7760376379232,13.8665448974622
1427,13198.4566236072,31.9845662360718,16.6178596307801
1428,9815.94573286033,-1.84054267139668,20.4683853915577
1429,20358.5107715604,103.585107715604,11.4386806156118
1430,15667.8735214118,56.678735214118,16.0749947963698
1431,14295.8005323472,42.9580053234724,8.88512865922369
1432,18313.474438108,83.1347443810796,12.9133024446595
1433,10348.2997564795,3.48299756479471,25.2109192043277
1434,12010.6021168979,20.1060211689795,19.6708921848279
1435,7631.498431915,-23.68501568085,38.7222982194204
1436,16108.7465220428,61.0874652204276,15.67331350999
1437,15246.4622227012,52.4646222270124,10.4740427497417
1438,5595.82721435587,-44.0417278564413,45.8592692175598
1439,10409.6856648771,4.09685664877115,29.3971449616478
1440,7872.15191611075,-21.2784808388925,38.6203245034143
1441,9462.28613511984,-5.37713864880159,33.322629580992
1442,9304.38424729636,-6.95615752703644,37.2636719707916
1443,11996.7246854779,19.9672468547791,12.9718936650928
1444,11589.0891807344,15.8908918073441,25.7089608608167
1445,9802.720766444,-1.97279233556005,25.802026020061
1446,11995.6775630081,19.9567756300806,11.8856833207732
1447,12367.7530076698,23.6775300766978,22.6378765473438
1448,8700.60460005174,-12.9939539994826,24.3418101327287
1449,13421.2525031242,34.2125250312419,18.2210806499083
1450,19658.130246235,96.5813024623496,10.1320395682505
1451,22782.5512728702,127.825512728702,14.1212456291321
1452,13484.8046526595,34.8480465265948,16.5844365528401
1453,7946.94713883387,-20.5305286116613,38.9054302990796
1454,10694.2173517805,6.94217351780524,24.4777165688005
1455,9661.96513697134,-3.38034863028664,30.721583570678
1456,19134.0506597556,91.3405065975557,14.7392984126502
1457,15801.1599047519,58.0115990475191,16.3625690812326
1458,8893.635300265,-11.06364699735,23.6959577712422
1459,14095.9381236854,40.9593812368537,17.0672225956449
1460,12233.3276661937,22.3332766619366,32.8996352865892
1461,14880.4048013203,48.804048013203,23.3555094293487
1462,9624.07030391878,-3.75929696081219,24.5338648228686
1463,15827.4624941514,58.2746249415135,24.2535611817831
1464,9057.58920849725,-9.42410791502747,24.0435080333209
1465,10188.2974677397,1.88297467739729,32.2124303216223
1466,7886.77182242055,-21.1322817757945,35.2646808608005
1467,16851.0619726109,68.5106197261093,21.164295992734
1468,6347.09865771628,-36.5290134228372,55.6771015712477
1469,9283.8350167143,-7.16164983285699,30.0575962990696
1470,18745.3438455073,87.4534384550729,12.3898746409727
1471,17969.7828829197,79.6978288291966,12.3658331152838
1472,10826.9085845694,8.26908584569448,25.7917702560092
1473,15175.3903086894,51.7539030868944,17.0425223245462
1474,5324.44963604313,-46.7555036395687,48.8580448760062
1475,10867.895892115,8.67895892114967,18.2269863838814
1476,8664.58986211608,-13.3541013788392,24.8647227532288
1477,11682.4440413245,16.8244404132448,15.1878450105714
1478,8794.37489871052,-12.0562510128948,21.5391451622296
1479,9014.48388279485,-9.85516117205151,31.8139489037417
1480,9356.06672850166,-6.43933271498337,23.8442628918829
1481,12197.3258090828,21.9732580908284,19.9776484745183
1482,9776.08508738449,-2.23914912615506,30.9320055790804
1483,8453.17120874814,-15.4682879125186,31.968725356219
1484,8128.56219275018,-18.7143780724982,36.1299977235055
1485,11696.9082194011,16.9690821940111,16.0013092227711
1486,7625.90699432799,-23.7409300567201,33.0764585176807
1487,11526.852001486,15.2685200148602,10.8546932363764
1488,10075.5378278153,0.755378278152907,34.3039799627169
1489,4765.13992452535,-52.3486007547465,57.5528574157655
1490,13768.9850029597,37.6898500295975,21.3005106505707
1491,13202.9222708038,32.029222708038,26.082986832958
1492,9604.39327096664,-3.95606729033361,23.1976080117952
1493,10024.1727170098,0.24172717009785,20.7407832981146
1494,8216.5505277462,-17.834494722538,42.4138606695819
1495,19326.6602711531,93.266602711531,26.86570580934
1496,9699.13369344153,-3.00866306558466,32.7067450006128
1497,9832.91216628142,-1.67087833718579,27.1625490892238
1498,15473.2246833214,54.732246833214,10.9413273704113
1499,9048.22683459371,-9.51773165406288,35.542522606809
1500,14757.4619381555,47.5746193815553,14.980998692612
1501,12155.7897436515,21.5578974365153,15.5854879918813
1502,9701.67895925776,-2.98321040742235,27.7965155184189
1503,11161.1473027895,11.6114730278954,27.752075433062
1504,13345.0809820292,33.4508098202918,26.4822668172853
1505,11483.2854970559,14.8328549705591,29.3413492204643
1506,8147.66728196363,-18.5233271803637,31.7104010675029
1507,11749.9420651131,17.4994206511315,24.1553043617162
1508,12867.5072084548,28.6750720845482,21.6148728737369
1509,12919.7654869029,29.1976548690286,13.1182270716094
1510,11193.4262403297,11.9342624032966,21.092478327889
1511,7506.32299770082,-24.9367700229918,36.8496621926528
1512,17347.083893254,73.47083893254,14.2621057079417
1513,15943.9328764373,59.4393287643726,10.5645334194751
1514,7522.38751845332,-24.7761248154668,28.768808027788
1515,11519.8211877585,15.1982118775853,26.256121107747
1516,15793.6525325301,57.9365253253014,18.990530369841
1517,12232.7519979592,22.3275199795918,23.6480381874647
1518,14947.4865999581,49.4748659995808,16.8725207373626
1519,12960.4659997377,29.6046599973768,23.5922801270539
1520,9967.49388298271,-0.325061170172869,29.7224358823563
1521,9536.64639089264,-4.63353609107356,27.0910349349029
1522,10507.499165875,5.07499165874965,15.218361571051
1523,10069.1100177899,0.691100177899107,33.3989243299781
1524,14608.8882692707,46.0888826927068,9.91782093004694
1525,12934.9656573843,29.3496565738431,17.1985984113429
1526,12126.4550443719,21.2645504437192,17.6034654555236
1527,11939.2761855803,19.3927618558025,16.2491318897121
1528,14744.5698567763,47.4456985677629,12.291954606634
1529,9680.464575439,-3.19535424560998,34.9246735449848
1530,14026.0882818183,40.2608828181835,20.4801154751014
1531,9871.97097040356,-1.28029029596444,25.2350927395014
1532,12231.0337224643,22.3103372246434,24.4576442040487
1533,14554.6192260728,45.5461922607277,11.0674091285424
1534,7737.00233550011,-22.6299766449989,34.0121719826368
1535,8676.7392491059,-13.232607508941,38.0742381477238
1536,11374.9773461093,13.7497734610931,22.8361506267049
1537,13292.1114210805,32.9211142108049,24.2343956250747
1538,8312.73703328516,-16.8726296671484,35.5635687321203
1539,12521.1600669903,25.2116006699032,37.3897045859421
1540,12708.0407637191,27.0804076371911,16.3271720553473
1541,13245.3586586528,32.4535865865278,19.5123642526527
1542,12378.9726925304,23.7897269253041,34.9380752239693
1543,14410.0403092823,44.1004030928233,30.8133228013823
1544,14286.3596228303,42.8635962283028,9.90063002344509
1545,12671.6298779552,26.716298779552,11.4083903978989
1546,10605.7040710393,6.05704071039341,21.362236723293
1547,8864.92790600344,-11.3507209399657,29.4616203152074
1548,12966.1819372205,29.6618193722051,15.2320021031303
1549,12871.0902989708,28.710902989708,25.9461704722072
1550,12455.7141181406,24.5571411814061,31.4664081453801
1551,16597.3855534358,65.9738555343579,19.7511211254737
1552,14212.0871716119,42.1208717161191,10.2800384101814
1553,10598.513401016,5.98513401015994,19.6467299436035
1554,16875.1566051961,68.7515660519612,8.81151546385272
1555,9640.5228802995,-3.59477119700501,23.4888486739132
1556,5985.68066908205,-40.1431933091795,47.0081744038698
1557,11412.5690142823,14.125690142823,16.4999545935026
1558,10748.4596923266,7.48459692326562,19.1208913449796
1559,6406.42277316373,-35.9357722683627,46.4150624208209
1560,11108.8171390267,11.0881713902674,19.5618198647114
1561,13015.3585640394,30.1535856403941,12.609381515832
1562,10184.9677872757,1.84967787275696,32.8161775712425
1563,7338.88525992008,-26.6111474007992,38.5211018748534
1564,6067.83649830551,-39.3216350169449,45.0479617966343
1565,7104.60712237754,-28.9539287762246,37.7542240063061
1566,10707.4436100442,7.07443610044172,37.1300246884986
1567,7443.09822236257,-25.5690177763743,40.5680674443868
1568,16482.0956228409,64.8209562284092,19.3427458905041
1569,13187.207233182,31.8720723318197,12.4036316169222
1570,13342.5671094869,33.4256710948693,22.4860639778401
1571,14959.9156441735,49.5991564417347,19.3710808274263
1572,10284.5003605605,2.84500360560467,19.4231451380966
1573,16129.3110880159,61.2931108801592,17.5734353122067
1574,10330.150119065,3.3015011906498,18.5995120946056
1575,13895.8534377983,38.9585343779834,29.5261478393613
1576,9762.76488754402,-2.37235112455981,25.220257152654
1577,8825.13122089571,-11.7486877910429,32.4202805428504
1578,13377.6201189867,33.776201189867,23.4322276712953
1579,10924.9237570397,9.24923757039735,26.9734804703728
1580,18045.3743287727,80.4537432877271,9.11623461293318
1581,6213.2324749797,-37.867675250203,38.5121696077916
1582,13465.9366292357,34.6593662923575,18.58297387158
1583,10716.0347035449,7.16034703544863,19.969215860044
1584,10075.1763326506,0.751763326505839,31.3430696955877
1585,13475.0305776752,34.7503057767525,12.5112719624074
1586,16510.2576247109,65.1025762471088,21.0194183715774
1587,21520.5310250575,115.205310250575,11.6881264243477
1588,7493.02897368243,-25.0697102631757,30.9146675443822
1589,14031.910874046,40.31910874046,19.5607811614541
1590,8953.07437183465,-10.4692562816535,20.275635092889
1591,10165.4357177783,1.65435717778346,26.7854043664863
1592,8976.34215667681,-10.2365784332319,30.8093780888918
1593,8000.23756826889,-19.9976243173111,23.7808938001259
1594,7796.91205063583,-22.0308794936417,38.5032464652539
1595,12154.7233857305,21.5472338573049,20.4684537709975
1596,9497.1078442774,-5.02892155722602,28.8085111998047
1597,9741.74510682329,-2.58254893176714,47.4466687522771
1598,11270.8712367047,12.7087123670467,26.2211643380343
1599,11272.858817842,12.7285881784201,23.225033519466
1600,9925.93220871121,-0.740677912887855,28.8628639742738
1601,8912.87139630732,-10.8712860369268,25.3551068042213
1602,11931.0793749879,19.3107937498795,24.661097831368
1603,7408.85923263079,-25.9114076736921,38.500296993941
1604,11407.0392773657,14.070392773657,17.7898481079693
1605,12191.154464909,21.9115446490897,13.2673892624208
1606,19173.3754395214,91.7337543952139,21.090371289883
1607,11616.7459932099,16.167459932099,32.1519000912461
1608,13779.6025298908,37.7960252989077,15.0836915317852
1609,11654.8178104453,16.5481781044527,19.7747933344259
1610,15752.4301915996,57.5243019159964,9.33935694445434
1611,17412.2709598955,74.1227095989553,12.7672351145538
1612,5092.8720172515,-49.071279827485,55.3233069374991
1613,12767.1894147919,27.6718941479187,18.9318527547777
1614,12358.227280291,23.5822728029105,22.6850898497442
1615,5745.34374766876,-42.5465625233124,46.6852633309028
1616,12933.7004320674,29.3370043206743,27.2321680789916
1617,11970.9725820199,19.7097258201992,29.0163072973488
1618,6724.11630314999,-32.7588369685001,41.3388824667701
1619,15309.9781265775,53.0997812657749,11.7222725185216
1620,12451.2773508597,24.5127735085972,19.4828524141855
1621,5544.78355429489,-44.5521644570511,46.3521737124606
1622,11539.0927775563,15.3909277755633,23.0951234121394
1623,21058.2103787918,110.582103787918,12.7463243744171
1624,13447.2694696137,34.4726946961371,22.4462305409589
1625,7544.11742244946,-24.5588257755054,30.8461097305233
1626,11050.098963843,10.5009896384298,34.3619603744993
1627,15048.9814767174,50.4898147671739,16.8367270100448
1628,12468.446500414,24.6844650041401,21.0471788953943
1629,12774.2459357422,27.7424593574219,13.0166297137141
1630,9592.13612979058,-4.07863870209422,31.2753160586992
1631,15606.2485046546,56.0624850465461,9.55986106830606
1632,13785.7855469467,37.8578554694668,17.5767038716565
1633,12884.1312198308,28.8413121983081,24.0460568014198
1634,16981.4785245585,69.8147852455848,14.632946072859
1635,14191.8119416079,41.9181194160788,20.4564649965166
1636,15398.0550830132,53.9805508301316,13.9684934922716
1637,12915.0487551425,29.150487551425,26.0222572900682
1638,17779.916548952,77.7991654895205,16.980916779847
1639,8797.2246935771,-12.027753064229,26.4277920830136
1640,10842.8342755063,8.42834275506341,30.3032982903631
1641,13085.1293435142,30.8512934351416,23.3060022738252
1642,9312.10449111149,-6.87895508888511,19.6625652265332
1643,15997.3237892017,59.9732378920172,22.3037638718745
1644,12395.7456790936,23.9574567909361,19.7349966596006
1645,10832.7004876404,8.3270048764037,32.9894943882124
1646,16434.5124972392,64.3451249723918,24.3417130590956
1647,14149.69947554,41.4969947553997,11.8731078310232
1648,12147.2168354716,21.4721683547159,26.6017541440076
1649,17206.7320170085,72.067320170085,13.916153169415
1650,14992.0637671034,49.9206376710337,25.323524592244
1651,13595.9211071842,35.959211071842,18.9806274149465
1652,17788.1640321511,77.8816403215109,14.5585196038231
1653,24064.4021090947,140.644021090947,14.7519373297515
1654,11109.6907131709,11.0969071317086,16.537880979866
1655,10822.8553364023,8.2285533640227,18.7405379200577
1656,8500.16271548554,-14.9983728451446,34.8211856328856
1657,10124.1656941416,1.24165694141556,21.6098168571342
1658,15273.1165255751,52.731165255751,17.4872297439277
1659,20088.1055674119,100.881055674119,15.2445794581803
1660,16529.7579016394,65.2975790163937,11.318235928893
1661,11586.656134693,15.86656134693,23.4125589276593
1662,7464.10014200837,-25.3589985799163,39.149918221563
1663,12812.5661061998,28.1256610619976,19.2527131563045
1664,18565.2861247617,85.6528612476169,16.1680005985148
1665,13816.9077845136,38.1690778451356,25.2088654572615
1666,14888.6637268757,48.8866372687571,13.7874437913476
1667,9398.50004932626,-6.01499950673738,26.0495947859702
1668,13190.2231350977,31.9022313509766,18.779474014809
1669,11447.5331736058,14.4753317360584,24.0116245044258
1670,9850.33149199993,-1.49668508000071,29.926750914072
1671,8439.14184261265,-15.6085815738735,27.2022864486238
1672,7585.11005678876,-24.1488994321124,27.2090470560944
1673,6752.07778031957,-32.4792221968043,50.6856766718375
1674,11569.1224379913,15.6912243799133,19.3836302620789
1675,8981.29215500371,-10.1870784499629,24.9102821364454
1676,15309.4352835683,53.0943528356833,11.5472903306778
1677,12484.126249071,24.8412624907095,26.5374075560621
1678,6779.78027671893,-32.2021972328107,37.2209556481594
1679,8283.10499298602,-17.1689500701398,36.4424609557383
1680,16075.4640999442,60.7546409994417,20.8515282806936
1681,6710.3955214026,-32.896044785974,40.9939176459866
1682,9519.05992237398,-4.80940077626019,21.108338403908
1683,15162.2166212973,51.622166212973,16.2419575593034
1684,11253.5786674286,12.5357866742857,21.8665358750039
1685,18445.8702448152,84.4587024481522,16.3323345820949
1686,9382.73672127758,-6.17263278722421,28.1590530374482
1687,6538.21437687232,-34.6178562312768,37.9796300511029
1688,15444.8197038848,54.448197038848,17.9700869443091
1689,18713.7352751437,87.1373527514367,13.6295181085021
1690,14271.2471405628,42.7124714056278,20.0437407081411
1691,10038.2905972647,0.38290597264734,24.192198130928
1692,7597.23023278283,-24.0276976721717,38.6658093857093
1693,9077.40958915385,-9.22590410846151,22.6165280095513
1694,14292.8963472701,42.9289634727014,16.8923577018268
1695,5791.97891600805,-42.0802108399195,46.3955678937746
1696,15318.8072054161,53.1880720541608,10.9039983535188
1697,15350.8099695073,53.5080996950733,9.64817087204951
1698,14490.959889361,44.9095988936102,20.989887264456
1699,13317.5647292828,33.1756472928277,32.8699642291599
1700,7720.3490693401,-22.796509306599,28.4806310263676
1701,11413.2595189742,14.1325951897418,18.846915033969
1702,6938.63539233172,-30.6136460766828,34.6579665604158
1703,11139.4975527618,11.3949755276183,16.8376099518863
1704,11522.0844833419,15.2208448334192,21.3890529513961
1705,13668.8590620673,36.6885906206726,16.1244163457987
1706,15729.8911202109,57.2989112021089,24.6968408724989
1707,10152.633965768,1.5263396576797,18.0450255015065
1708,10629.4769860867,6.29476986086677,23.9351599909831
1709,19644.5386648345,96.4453866483454,11.0839774687298
1710,14168.9037981744,41.6890379817443,14.697838231195
1711,12754.0221943305,27.5402219433046,22.686412378884
1712,15257.5767425518,52.5757674255179,14.0468955344093
1713,11515.5168651667,15.1551686516669,17.4655347796842
1714,6026.54161593176,-39.7345838406824,42.036740679313
1715,12571.9872987898,25.7198729878982,14.9273729922717
1716,10978.3446438096,9.78344643809601,14.739651383527
1717,9422.22366984617,-5.77776330153833,33.1603074853724
1718,11141.9280507397,11.4192805073973,18.5406222201776
1719,8728.38246639963,-12.7161753360037,22.4946665118617
1720,8690.56925963769,-13.0943074036231,36.4477885759094
1721,8405.93282586413,-15.9406717413587,18.4692965360106
1722,8183.31427566917,-18.1668572433083,33.964866654251
1723,14044.1144314249,40.4411443142485,13.9706458825776
1724,10527.3942047046,5.27394204704563,19.0959313451017
1725,8881.50375521748,-11.1849624478252,30.5277583248334
1726,21764.9836420733,117.649836420733,8.8293929754749
1727,14848.4665233004,48.4846652330038,21.4422390158616
1728,16809.9322272085,68.0993222720855,11.4179729377564
1729,13053.922509772,30.5392250977196,28.0235047961664
1730,9247.39514044129,-7.52604859558709,34.7187013735762
1731,8173.07006689948,-18.2692993310052,43.1578429327397
1732,9904.3041170626,-0.956958829374055,25.905272573674
1733,9418.03266696621,-5.81967333033786,26.9958226247399
1734,14920.2427571143,49.2024275711429,18.6016322811217
1735,12871.5556068567,28.7155560685671,17.2549052371511
1736,5853.66624815602,-41.4633375184398,46.9040005752583
1737,8288.44124464541,-17.1155875535459,33.741014296876
1738,16151.7612980336,61.5176129803358,12.9340873469436
1739,14058.753901092,40.5875390109201,19.441555860371
1740,12403.1697496889,24.031697496889,16.5138612180123
1741,29423.2566006136,194.232566006136,9.31368332629161
1742,16328.799213807,63.2879921380702,14.6420054155479
1743,9386.48022242408,-6.13519777575924,25.5482712024747
1744,9148.49392248645,-8.51506077513552,23.1099845865992
1745,9518.12799471304,-4.81872005286957,29.5669817854091
1746,8915.31408870499,-10.8468591129501,23.2026432699006
1747,19277.3883169293,92.7738831692934,15.9144053109427
1748,10151.3947565786,1.51394756578627,30.3887752499906
1749,16568.0945708288,65.6809457082881,17.7578292540121
1750,10193.7862067703,1.93786206770303,26.4608937033306
1751,16204.5801340879,62.045801340879,19.0657823011893
1752,9496.79025829745,-5.03209741702545,26.3517688249687
1753,16283.1018787735,62.8310187877351,14.4286822233382
1754,17246.1748524823,72.4617485248225,11.9034575203817
1755,12773.5639736216,27.7356397362165,31.5164792203938
1756,16627.6950961692,66.2769509616925,15.3316954823354
1757,13064.7021268565,30.6470212685651,24.6833799887972
1758,8773.71255798148,-12.2628744201852,31.3521140714646
1759,14353.818264027,43.5381826402701,18.9544172028049
1760,10806.5879399536,8.065879399536,26.191032935585
1761,12580.1553664806,25.8015536648057,33.1500834646812
1762,11951.2784062702,19.5127840627015,24.9349186696085
1763,12769.0250674159,27.6902506741586,16.9614651050108
1764,6432.59109235238,-35.6740890764762,51.4391807957679
1765,9800.94774407614,-1.99052255923859,27.7097392801335
1766,9647.73663215464,-3.52263367845359,26.6538730145241
1767,10278.250685171,2.78250685170969,21.8926819956836
1768,6626.25802829945,-33.7374197170055,33.1549276607335
1769,7438.30925283828,-25.6169074716172,33.9624674520178
1770,7415.15404212039,-25.8484595787961,38.5955743995291
1771,9392.77699743399,-6.07223002566006,38.4481593333112
1772,6771.49370861907,-32.2850629138093,36.7128003834202
1773,16338.7643514176,63.3876435141765,24.9609328300299
1774,10626.0733329676,6.26073332967585,24.6225951285715
1775,13748.4216587332,37.4842165873324,15.5584685881932
1776,10040.7525907191,0.407525907191308,25.9379490832991
1777,13972.5605345027,39.7256053450275,18.9557460302585
1778,9999.65578381255,-0.00344216187447843,16.9460215481021
1779,10105.6052919776,1.05605291977633,41.4490150466731
1780,20033.0831408478,100.330831408478,9.31019808913181
1781,9351.03453156786,-6.4896546843214,32.31070042385
1782,13906.5650720039,39.0656507200387,21.9614823074042
1783,14041.7965200021,40.4179652000207,21.4798801952453
1784,12458.0105809161,24.5801058091605,26.5153886701479
1785,6764.06147771459,-32.3593852228541,41.0067554070423
1786,5333.87103400796,-46.6612896599204,55.6418858301768
1787,7135.86633663797,-28.6413366336203,41.0716806957293
1788,14798.1794065871,47.9817940658708,13.5445854198584
1789,12953.246941976,29.5324694197596,17.4394188839156
1790,8166.28096950107,-18.3371903049893,23.8500938728993
1791,9676.02817881344,-3.23971821186562,23.7283158360299
1792,10386.224212288,3.86224212288047,34.9535917496097
1793,10149.582070837,1.4958207083698,28.2251907883709
1794,10435.9483909264,4.35948390926388,23.8771022685727
1795,11075.585336851,10.7558533685105,25.6866407303017
1796,8361.88504058929,-16.3811495941071,31.5602725803965
1797,7928.74224908067,-20.7125775091933,38.549993161581
1798,12881.6272541258,28.8162725412575,17.791935085526
1799,10631.8623495353,6.3186234953525,19.2726603848709
1800,8848.91094270224,-11.5108905729776,32.519199559082
1801,11550.6055566932,15.5060555669322,19.8005376546955
1802,11440.4536007101,14.4045360071011,22.2454579452774
1803,10804.0319105027,8.04031910502712,25.8149142578545
1804,16184.0288758631,61.8402887586305,22.6856337654546
1805,8038.48665187402,-19.6151334812598,37.669537873449
1806,12265.585660103,22.65585660103,25.3325355343191
